EmployeeID,Department,JobTitle,Gender,Salary,TenureYears,EarlyTenureFlag,PerformanceRating,HighPerformerFlag,AbsenceDays_Last6M,AbsenceFrequency_Last6M,LongLeaveFlag,HighAbsenceFlag,AvgOverallScore,LastOverallScore,AvgCommunication,AvgTeamwork,AvgProblemSolving,PerformanceDropFlag,TrainingCount,DaysSinceLastTraining,NoTrainingFlag,YearsSinceLastRaise,SalaryChangeCount,PayStagnationFlag,EngagementScore,CareerStagnationFlag,BurnoutRiskScore,AttritionFlag
PNR-14955,Research & Development,Lab Technician,Non-binary,79398,7,0,4,1,0,0,0,0,3,5,3,2,3,0,2,162,0,4,3,1,1.9,0,0,0
PNR-1496,Research & Development,Research Lead,Non-binary,91535,1,1,3,0,0,0,0,0,2,2,3,4,4,0,2,203,0,0,0,0,1.4,0,0,0
PNR-14960,Quality Control,QC Inspector,Non-binary,74744,2,0,2,0,2,1,0,0,5,5,5,5,3,0,1,9,0,1,1,0,2.1,0,0.6,0
PNR-14964,IT Support,IT Manager,Male,165967,5,0,5,1,0,0,0,0,3,4,2,3,3,0,2,1306,0,2,3,0,1.9,0,0,0
PNR-14990,Sales,Account Manager,Male,146077,8,0,5,1,10,1,1,1,4,5,3,3,4,0,1,707,0,5,3,1,-0.8,0,0.6,0
PNR-14994,Quality Control,QC Inspector,Non-binary,84684,1,1,4,1,2,1,0,0,3,3,2,2,2,0,1,98,0,0,0,0,1.1,0,0.6,0
PNR-15006,Human Resources,HR Generalist,Female,78699,4,0,3,0,3,1,0,0,4,5,2,3,4,0,5,84,0,1,3,0,2.1,0,0.6,0
PNR-15007,Production,Operations Manager,Non-binary,134067,2,0,2,0,10,1,1,1,2,2,3,2,4,0,1,272,0,1,1,0,-1.8,0,0.6,0
PNR-15010,IT Support,Help Desk Specialist,Non-binary,75283,8,0,3,0,1,1,0,0,4,5,3,4,2,0,1,459,0,5,3,1,1.9,0,0.6,0
PNR-15011,Finance,Controller,Non-binary,55214,3,0,5,1,0,0,0,0,3,5,3,3,4,0,0,9999,1,1,3,0,1.5,0,0,0
PNR-15012,Human Resources,HR Coordinator,Male,58390,3,0,3,0,0,0,0,0,4,4,3,2,3,0,4,52,0,1,2,0,2.8,0,0,0
PNR-15018,Logistics,Logistics Coordinator,Female,58234,2,0,4,1,0,0,0,0,3,3,4,2,4,0,4,3,0,1,1,0,2.3,0,0,0
PNR-1502,Marketing,Marketing Manager,Male,163242,6,0,5,1,0,0,0,0,2,2,5,4,2,0,5,249,0,3,3,1,2,0,0,0
PNR-15033,Research & Development,Research Lead,Non-binary,119882,6,0,4,1,0,0,0,0,3,5,3,3,3,0,2,903,0,3,3,1,1.9,0,0,0
PNR-15054,Logistics,Logistics Coordinator,Male,70651,2,0,4,1,0,0,0,0,3,3,3,5,4,0,3,198,0,1,1,0,2.1,0,0,1
PNR-15093,Research & Development,Lab Technician,Male,80519,8,0,5,1,0,0,0,0,4,5,3,3,3,0,2,305,0,6,3,1,2.4,0,0,0
PNR-15095,Human Resources,Recruiter,Male,64528,6,0,5,1,0,0,0,0,5,5,4,2,4,0,1,1669,0,3,3,1,2.7,0,0,0
PNR-15097,IT Support,IT Manager,Male,158870,3,0,4,1,3,1,0,0,4,4,4,3,5,0,1,523,0,1,2,0,1.3,0,0.6,0
PNR-3092,Finance,Controller,Female,72167,4,0,2,0,0,0,0,0,3,3,4,4,5,0,3,137,0,1,3,0,2.1,0,0,1
PNR-3119,Finance,Accountant,Non-binary,59186,4,0,5,1,3,1,0,0,2,2,3,2,3,0,2,219,0,1,3,0,0.5,0,0.6,0
PNR-3132,Logistics,Warehouse Associate,Male,62646,3,0,4,1,0,0,0,0,4,5,3,4,3,0,0,9999,1,1,3,0,2,0,0,0
PNR-3156,Sales,Account Manager,Non-binary,149220,6,0,4,1,2,1,0,0,3,4,4,3,3,0,2,545,0,4,2,1,1.3,0,0.6,0
PNR-3168,Research & Development,Lab Technician,Male,84355,4,0,3,0,0,0,0,0,2,3,4,2,3,0,4,188,0,2,3,0,1.8,0,0,0
PNR-3194,Quality Control,QC Inspector,Male,78719,4,0,5,1,8,2,0,0,2,2,2,4,2,0,1,1253,0,1,3,0,-1.2,0,1.2,1
PNR-3212,Human Resources,HR Generalist,Female,58674,8,0,4,1,0,0,0,0,4,4,3,2,3,0,3,1434,0,6,2,1,2.6,0,0,0
PNR-3220,Sales,Sales Associate,Non-binary,81090,3,0,2,0,0,0,0,0,5,5,4,2,3,0,4,346,0,1,3,0,3.3,0,0,0
PNR-3233,Sales,Account Manager,Male,129855,0,1,4,1,3,1,0,0,2,2,3,4,2,0,3,3,0,0,0,0,0.7,0,0.6,0
PNR-3234,Human Resources,Recruiter,Male,63648,1,1,3,0,0,0,0,0,3,3,5,5,4,0,1,61,0,0,0,0,1.7,0,0,0
PNR-3239,Finance,Controller,Male,67436,6,0,2,0,0,0,0,0,3,4,3,3,3,0,0,9999,1,3,3,1,1.5,0,0,0
PNR-3244,Logistics,Warehouse Associate,Male,72396,6,0,3,0,0,0,0,0,4,5,4,3,3,0,5,350,0,3,3,1,3,0,0,1
PNR-3247,IT Support,IT Manager,Male,157697,2,0,2,0,0,0,0,0,3,3,3,5,4,0,3,214,0,0,2,0,2.1,0,0,0
PNR-3255,Sales,Account Manager,Female,128610,2,0,5,1,0,0,0,0,4,4,3,4,2,0,5,238,0,1,1,0,3,0,0,0
PNR-3260,Sales,Regional Sales Manager,Non-binary,163244,1,1,2,0,0,0,0,0,2,2,5,5,3,0,2,2,0,0,0,0,1.4,0,0,0
PNR-3266,Quality Control,QC Inspector,Non-binary,72029,4,0,4,1,0,0,0,0,3,5,3,3,2,0,4,133,0,1,3,0,2.3,0,0,0
PNR-3272,Human Resources,Recruiter,Non-binary,68521,5,0,5,1,2,1,0,0,5,5,4,2,3,0,1,295,0,2,3,0,2.1,0,0.6,1
PNR-3286,Research & Development,Research Lead,Non-binary,120834,5,0,2,0,0,0,0,0,3,4,3,2,4,0,0,9999,1,2,3,0,1.5,0,0,0
PNR-3301,Human Resources,Recruiter,Female,79449,1,1,5,1,2,1,0,0,3,3,5,2,4,0,5,49,0,0,0,0,1.9,0,0.6,0
PNR-3327,Research & Development,Scientist,Female,78338,6,0,3,0,0,0,0,0,3,5,3,2,3,0,3,1247,0,3,3,1,2.1,0,0,0
PNR-3357,Production,Line Supervisor,Male,69412,7,0,4,1,0,0,0,0,3,5,3,2,3,0,1,2074,0,5,3,1,1.7,0,0,0
PNR-3360,Sales,Account Manager,Female,149636,6,0,4,1,0,0,0,0,3,4,3,2,4,0,0,9999,1,5,2,1,1.5,1,0,1
PNR-3364,Human Resources,HR Coordinator,Male,58332,5,0,5,1,10,1,1,1,2,2,3,5,4,0,4,70,0,3,3,1,-1.2,0,0.6,1
PNR-3368,Production,Operations Manager,Female,122864,7,0,5,1,0,0,0,0,3,5,3,4,3,0,5,55,0,4,3,1,2.5,0,0,0
PNR-3379,Production,Operations Manager,Male,137214,1,1,2,0,0,0,0,0,3,3,5,2,4,0,4,207,0,0,0,0,2.3,0,0,0
PNR-3388,Finance,Controller,Female,75509,5,0,3,0,0,0,0,0,3,5,3,3,4,0,4,88,0,2,3,0,2.3,0,0,0
PNR-3399,Quality Control,QC Inspector,Female,58986,5,0,4,1,1,1,0,0,4,5,4,2,4,0,4,721,0,2,3,0,2.5,0,0.6,1
PNR-3417,Sales,Sales Associate,Non-binary,80111,7,0,5,1,0,0,0,0,2,4,3,3,2,0,1,699,0,4,3,1,1.2,0,0,0
PNR-3423,Marketing,Marketing Manager,Male,178244,0,1,3,0,3,1,0,0,3,3,5,2,5,0,0,9999,1,0,0,0,0.6,0,0.6,1
PNR-2496,Sales,Regional Sales Manager,Male,154447,7,0,3,0,0,0,0,0,3,4,3,3,4,0,3,821,0,4,3,1,2.1,0,0,0
PNR-2499,Logistics,Warehouse Associate,Male,65220,8,0,5,1,0,0,0,0,3,5,3,4,3,0,5,552,0,4,4,1,2.5,0,0,0
PNR-2507,Human Resources,HR Coordinator,Female,83315,2,0,2,0,0,0,0,0,4,4,4,4,3,0,3,3,0,1,1,0,2.6,0,0,0
PNR-2511,IT Support,Help Desk Specialist,Female,56077,5,0,2,0,0,0,0,0,2,2,4,2,4,0,4,184,0,2,3,0,1.8,0,0,0
PNR-2516,Sales,Account Manager,Non-binary,177807,0,1,4,1,0,0,0,0,5,5,2,5,4,0,2,3,0,0,0,0,2.9,0,0,0
PNR-2522,Sales,Account Manager,Female,134744,4,0,3,0,3,1,0,0,2,3,3,4,5,0,3,48,0,1,3,0,0.7,0,0.6,0
PNR-2538,Sales,Sales Associate,Female,69009,7,0,2,0,0,0,0,0,3,5,3,3,3,0,3,917,0,4,3,1,2.1,0,0,0
PNR-2543,Logistics,Warehouse Associate,Non-binary,83977,7,0,2,0,0,0,0,0,3,4,3,3,3,0,5,382,0,4,3,1,2.5,0,0,0
PNR-2548,Marketing,Marketing Coordinator,Male,59853,1,1,3,0,0,0,0,0,5,5,3,4,3,0,2,71,0,0,0,0,2.9,0,0,0
PNR-2563,IT Support,Help Desk Specialist,Non-binary,81459,3,0,4,1,0,0,0,0,3,4,3,3,3,0,3,430,0,1,3,0,2.1,0,0,0
PNR-2564,Sales,Regional Sales Manager,Non-binary,164231,6,0,5,1,0,0,0,0,2,4,3,3,3,0,1,1143,0,4,3,1,1.2,0,0,0
PNR-2600,IT Support,IT Technician,Female,63210,1,1,4,1,0,0,0,0,5,5,3,2,5,0,0,9999,1,0,0,0,2.5,0,0,0
PNR-2614,Sales,Regional Sales Manager,Male,171216,7,0,3,0,0,0,0,0,4,5,3,3,3,0,1,785,0,4,3,1,2.2,0,0,0
PNR-2620,Research & Development,Scientist,Male,76584,5,0,3,0,2,1,0,0,3,4,2,3,4,0,2,203,0,2,3,0,1.3,0,0.6,1
PNR-2647,Production,Operations Manager,Non-binary,143100,5,0,4,1,0,0,0,0,4,5,3,3,4,0,3,67,0,2,3,0,2.6,0,0,0
PNR-2650,Human Resources,HR Coordinator,Non-binary,82809,2,0,5,1,0,0,0,0,3,4,3,3,3,0,0,9999,1,1,2,0,1.5,0,0,0
PNR-2654,Finance,Controller,Female,61851,6,0,4,1,3,1,0,0,3,4,3,3,4,0,0,9999,1,3,3,1,0.6,1,0.6,1
PNR-2690,Research & Development,Scientist,Male,69926,7,0,4,1,0,0,0,0,4,5,3,3,3,0,1,1067,0,5,2,1,2.2,0,0,0
PNR-2708,IT Support,Help Desk Specialist,Non-binary,70838,4,0,2,0,0,0,0,0,4,5,4,2,4,0,3,159,0,1,3,0,2.6,0,0,1
PNR-2733,Finance,Accountant,Male,59341,2,0,3,0,0,0,0,0,5,5,3,5,2,0,0,9999,1,1,1,0,2.5,0,0,0
PNR-2752,Human Resources,HR Coordinator,Male,64512,7,0,5,1,0,0,0,0,4,5,4,5,3,0,4,121,0,4,3,1,2.8,0,0,0
PNR-2759,Finance,Financial Analyst,Male,61458,2,0,3,0,2,1,0,0,2,2,5,5,5,0,4,65,0,0,2,0,1.2,0,0.6,0
PNR-2760,Quality Control,QC Manager,Non-binary,130407,8,0,5,1,10,1,1,1,3,5,3,2,3,0,0,9999,1,6,2,1,-1.5,1,0.6,1
PNR-2781,Quality Control,QC Inspector,Male,69238,1,1,5,1,0,0,0,0,3,3,5,2,3,0,2,266,0,1,1,0,1.9,0,0,1
PNR-2782,Sales,Account Manager,Non-binary,138390,8,0,2,0,0,0,0,0,3,4,3,3,2,0,3,2087,0,5,3,1,2.1,0,0,0
PNR-2807,Production,Production Worker,Male,64871,7,0,2,0,0,0,0,0,3,5,3,3,3,0,5,402,0,4,3,1,2.5,0,0,0
PNR-2825,Research & Development,Lab Technician,Female,80590,4,0,5,1,0,0,0,0,5,5,3,4,3,0,0,9999,1,1,3,0,2.5,0,0,0
PNR-2843,Finance,Accountant,Female,63916,3,0,5,1,0,0,0,0,4,5,3,4,4,0,1,941,0,0,3,0,2.2,0,0,0
PNR-2850,Sales,Sales Associate,Non-binary,64942,1,1,5,1,0,0,0,0,4,4,3,3,5,0,1,17,0,0,0,0,2.2,0,0,0
PNR-2457,Quality Control,QC Manager,Female,145318,5,0,5,1,2,1,0,0,5,5,2,5,5,0,0,9999,1,4,2,1,1.9,1,0.6,0
PNR-2504,Logistics,Logistics Coordinator,Non-binary,65834,5,0,4,1,0,0,0,0,3,4,4,4,3,0,5,232,0,2,3,0,2.5,0,0,0
PNR-2509,Human Resources,HR Coordinator,Female,65058,3,0,4,1,0,0,0,0,4,5,5,3,3,0,4,72,0,1,2,0,2.8,0,0,1
PNR-2512,Human Resources,HR Coordinator,Female,57298,4,0,5,1,0,0,0,0,2,3,2,4,4,0,3,31,0,2,2,0,1.6,0,0,0
PNR-2525,Human Resources,HR Coordinator,Male,79200,6,0,5,1,0,0,0,0,3,4,3,4,4,0,3,143,0,3,3,1,2.1,0,0,1
PNR-2554,Logistics,Logistics Coordinator,Non-binary,62488,4,0,5,1,0,0,0,0,5,5,5,2,5,0,0,9999,1,0,4,0,2.5,0,0,0
PNR-2565,Human Resources,HR Generalist,Non-binary,71854,3,0,4,1,3,1,0,0,4,5,3,2,3,0,3,606,0,1,2,0,1.7,0,0.6,0
PNR-2594,Finance,Controller,Non-binary,58195,3,0,3,0,10,1,1,1,4,4,5,5,5,0,4,199,0,1,2,0,-0.2,0,0.6,0
PNR-2607,Sales,Account Manager,Non-binary,146505,1,1,2,0,10,1,1,1,4,4,2,4,5,0,5,56,0,0,0,0,0,0,0.6,0
PNR-2630,IT Support,Help Desk Specialist,Male,59183,2,0,5,1,0,0,0,0,4,4,5,4,2,0,5,185,0,1,1,0,3,0,0,1
PNR-2645,Production,Line Supervisor,Male,56305,2,0,5,1,0,0,0,0,2,2,4,4,4,0,3,155,0,1,1,0,1.6,0,0,0
PNR-2655,Human Resources,Recruiter,Male,84068,2,0,3,0,5,1,0,0,5,5,5,5,4,0,4,72,0,1,1,0,1.8,0,0.6,0
PNR-2657,Sales,Account Manager,Non-binary,127502,8,0,3,0,0,0,0,0,3,5,3,3,3,0,1,846,0,5,3,1,1.7,0,0,0
PNR-2660,Logistics,Warehouse Associate,Male,83349,1,1,3,0,2,1,0,0,5,5,5,5,3,0,4,58,0,0,0,0,2.7,0,0.6,0
PNR-2668,Finance,Accountant,Non-binary,55236,2,0,5,1,10,1,1,1,3,3,3,5,3,0,4,60,0,1,1,0,-0.7,0,0.6,0
PNR-2670,Production,Line Supervisor,Non-binary,68891,3,0,3,0,0,0,0,0,3,3,3,5,3,0,2,501,0,1,2,0,1.9,0,0,0
PNR-2673,Finance,Controller,Male,66336,2,0,3,0,0,0,0,0,3,3,3,4,2,0,4,90,0,1,1,0,2.3,0,0,0
PNR-2675,Finance,Financial Analyst,Female,69046,8,0,4,1,0,0,0,0,3,5,3,2,3,0,1,2758,0,5,3,1,1.7,0,0,0
PNR-2677,IT Support,IT Technician,Male,65947,6,0,2,0,3,1,0,0,3,5,3,3,4,0,0,9999,1,3,3,1,0.6,0,0.6,0
PNR-2688,Marketing,Digital Marketer,Male,83935,3,0,5,1,0,0,0,0,4,5,3,4,3,0,4,283,0,1,3,0,2.8,0,0,0
PNR-2707,IT Support,Help Desk Specialist,Male,76621,5,0,5,1,2,1,0,0,5,5,5,5,4,0,2,167,0,3,2,1,2.3,0,0.6,0
PNR-2745,Research & Development,Scientist,Non-binary,75277,2,0,4,1,0,0,0,0,3,4,3,4,3,0,2,180,0,1,1,0,1.9,0,0,0
PNR-2755,Quality Control,QC Manager,Female,136027,8,0,2,0,0,0,0,0,3,5,3,4,3,0,0,9999,1,5,3,1,1.5,0,0,0
PNR-2774,IT Support,IT Technician,Non-binary,58943,7,0,4,1,0,0,0,0,3,3,2,5,3,0,4,155,0,4,3,1,2.3,0,0,1
PNR-2806,IT Support,Help Desk Specialist,Male,71839,6,0,2,0,0,0,0,0,3,5,2,2,3,0,2,174,0,3,3,1,1.9,0,0,0
PNR-2817,Quality Control,QC Inspector,Female,77533,1,1,3,0,5,2,0,0,2,2,2,2,4,0,2,32,0,0,0,0,-0.1,0,1.2,0
PNR-2827,Sales,Account Manager,Non-binary,139707,2,0,2,0,2,1,0,0,2,2,2,5,4,0,4,95,0,1,1,0,1.2,0,0.6,0
PNR-2845,Human Resources,HR Generalist,Female,75249,1,1,4,1,0,0,0,0,5,5,4,3,3,0,0,9999,1,0,0,0,2.5,0,0,0
PNR-2859,Quality Control,QC Manager,Male,144688,4,0,4,1,5,1,0,0,4,4,2,2,2,0,2,589,0,0,3,0,0.9,0,0.6,0
PNR-2683,Production,Line Supervisor,Male,60386,3,0,4,1,0,0,0,0,5,5,4,4,2,0,2,368,0,1,2,0,2.9,0,0,0
PNR-2685,Marketing,Marketing Manager,Non-binary,141397,2,0,5,1,0,0,0,0,3,3,5,4,2,0,4,61,0,1,1,0,2.3,0,0,0
PNR-2700,Sales,Regional Sales Manager,Male,144757,8,0,4,1,0,0,0,0,4,5,3,3,3,0,3,1622,0,5,3,1,2.6,0,0,0
PNR-2715,Finance,Controller,Female,65360,7,0,2,0,0,0,0,0,2,3,3,3,3,0,0,9999,1,5,2,1,1,0,0,0
PNR-2725,Production,Operations Manager,Male,142911,4,0,4,1,0,0,0,0,4,5,3,3,3,0,4,306,0,2,2,0,2.8,0,0,0
PNR-2729,IT Support,Help Desk Specialist,Non-binary,82270,7,0,4,1,0,0,0,0,3,5,4,4,4,0,1,1138,0,4,3,1,1.7,0,0,0
PNR-2742,Marketing,Digital Marketer,Female,59193,8,0,4,1,2,1,0,0,2,3,2,4,3,0,3,273,0,5,3,1,1,0,0.6,0
PNR-2753,Logistics,Logistics Coordinator,Non-binary,77033,5,0,4,1,5,1,0,0,2,2,4,3,3,0,2,1076,0,2,3,0,-0.1,0,0.6,0
PNR-2765,Research & Development,Lab Technician,Male,81107,4,0,2,0,1,1,0,0,4,4,3,4,3,0,2,724,0,2,2,0,2.1,0,0.6,1
PNR-2784,Quality Control,QC Inspector,Male,80434,1,1,2,0,0,0,0,0,2,2,4,4,2,0,0,9999,1,0,0,0,1,0,0,0
PNR-2800,Human Resources,Recruiter,Male,61150,0,1,5,1,0,0,0,0,5,5,2,3,3,0,3,2,0,0,0,0,3.1,0,0,0
PNR-2801,Research & Development,Research Lead,Non-binary,123852,2,0,4,1,0,0,0,0,3,3,2,2,2,0,3,58,0,1,1,0,2.1,0,0,0
PNR-2810,Finance,Accountant,Non-binary,76854,1,1,4,1,3,1,0,0,3,3,3,3,3,0,0,9999,1,0,0,0,0.6,0,0.6,0
PNR-2813,Production,Line Supervisor,Non-binary,58093,8,0,2,0,0,0,0,0,4,5,2,3,3,0,4,2137,0,5,3,1,2.8,0,0,0
PNR-2823,Quality Control,QC Manager,Non-binary,142768,7,0,2,0,10,1,1,1,2,3,4,5,2,0,0,9999,1,4,3,1,-2,0,0.6,0
PNR-2835,Quality Control,QC Manager,Non-binary,151689,6,0,2,0,0,0,0,0,5,5,4,5,3,0,3,422,0,3,3,1,3.1,0,0,0
PNR-2849,Sales,Account Manager,Female,152345,2,0,2,0,0,0,0,0,5,5,3,2,4,0,0,9999,1,1,1,0,2.5,0,0,1
PNR-2851,Marketing,Digital Marketer,Female,63016,6,0,4,1,0,0,0,0,3,5,3,3,3,0,5,148,0,3,3,1,2.5,0,0,0
PNR-2855,Quality Control,QC Manager,Non-binary,173851,6,0,4,1,0,0,0,0,3,5,4,3,2,0,3,697,0,3,3,1,2.1,0,0,0
PNR-2874,Human Resources,Recruiter,Female,61121,3,0,4,1,0,0,0,0,3,3,2,5,3,0,3,314,0,0,3,0,2.1,0,0,0
PNR-2883,Logistics,Logistics Coordinator,Non-binary,79478,1,1,4,1,2,1,0,0,2,2,3,3,4,0,5,10,0,0,0,0,1.4,0,0.6,0
PNR-2899,Sales,Account Manager,Female,170187,3,0,2,0,3,1,0,0,4,5,5,2,4,0,2,224,0,1,3,0,1.5,0,0.6,1
PNR-2910,Finance,Financial Analyst,Male,71073,3,0,2,0,3,1,0,0,3,3,4,3,3,0,2,58,0,1,2,0,1,0,0.6,0
PNR-2916,Logistics,Warehouse Associate,Male,79573,8,0,4,1,0,0,0,0,3,5,3,3,3,0,4,540,0,5,3,1,2.3,0,0,0
PNR-2934,Human Resources,HR Generalist,Male,69730,3,0,3,0,10,1,1,1,5,5,3,3,4,0,2,389,0,1,2,0,-0.1,0,0.6,0
PNR-2947,Quality Control,QC Inspector,Male,70583,4,0,5,1,0,0,0,0,3,5,2,4,2,0,0,9999,1,2,2,0,1.5,1,0,0
PNR-2968,Finance,Financial Analyst,Male,60600,3,0,3,0,0,0,0,0,4,5,2,4,4,0,2,287,0,1,2,0,2.4,0,0,0
PNR-2969,Marketing,Digital Marketer,Non-binary,67413,0,1,5,1,0,0,0,0,3,3,5,3,4,0,0,9999,1,0,0,0,1.5,0,0,0
PNR-2979,Quality Control,QC Inspector,Non-binary,63766,6,0,2,0,0,0,0,0,4,4,4,3,2,0,1,548,0,4,2,1,2.2,0,0,0
PNR-4574,Marketing,Marketing Manager,Female,160711,8,0,4,1,3,1,0,0,3,5,3,4,3,0,4,355,0,5,3,1,1.4,0,0.6,0
PNR-4585,Finance,Controller,Male,66126,1,1,4,1,5,1,0,0,3,3,2,3,2,0,4,27,0,0,0,0,0.8,0,0.6,0
PNR-4599,Research & Development,Lab Technician,Non-binary,70219,8,0,5,1,5,1,0,0,3,4,3,3,3,0,0,9999,1,5,3,1,0,1,0.6,0
PNR-4638,Quality Control,QC Inspector,Male,64506,8,0,5,1,0,0,0,0,3,5,3,3,3,0,1,467,0,4,4,1,1.7,0,0,1
PNR-4641,Finance,Financial Analyst,Female,73217,4,0,2,0,0,0,0,0,3,3,4,5,3,0,4,334,0,2,2,0,2.3,0,0,0
PNR-4656,Sales,Regional Sales Manager,Non-binary,120283,2,0,2,0,0,0,0,0,5,5,4,3,5,0,1,260,0,1,1,0,2.7,0,0,0
PNR-4658,Production,Operations Manager,Female,136914,1,1,2,0,0,0,0,0,3,3,3,5,3,0,0,9999,1,0,0,0,1.5,0,0,0
PNR-4678,Finance,Controller,Male,71472,5,0,2,0,0,0,0,0,4,4,3,4,3,0,4,253,0,2,3,0,2.8,0,0,0
PNR-4698,Sales,Regional Sales Manager,Female,139865,6,0,2,0,5,1,0,0,3,5,3,4,3,0,2,4,0,3,3,1,0.4,0,0.6,0
PNR-4703,Production,Line Supervisor,Non-binary,71576,7,0,4,1,0,0,0,0,3,5,3,3,4,0,4,219,0,3,4,1,2.3,0,0,0
PNR-4728,Quality Control,QC Inspector,Non-binary,84660,8,0,2,0,3,1,0,0,4,5,4,4,4,0,3,1537,0,6,2,1,1.7,0,0.6,1
PNR-4729,Marketing,Marketing Manager,Female,176016,5,0,4,1,2,1,0,0,4,5,2,2,3,0,5,235,0,4,2,1,2.4,0,0.6,0
PNR-4747,Production,Production Worker,Non-binary,81940,4,0,2,0,0,0,0,0,2,2,3,3,4,0,1,327,0,1,3,0,1.2,0,0,0
PNR-4759,Human Resources,HR Generalist,Non-binary,80686,3,0,3,0,0,0,0,0,2,2,3,4,4,0,4,103,0,1,2,0,1.8,0,0,1
PNR-4767,Human Resources,Recruiter,Male,78582,5,0,2,0,0,0,0,0,3,5,2,2,2,0,2,1626,0,3,2,1,1.9,0,0,0
PNR-4775,Sales,Regional Sales Manager,Male,177359,2,0,3,0,0,0,0,0,5,5,4,2,3,0,4,53,0,1,1,0,3.3,0,0,0
PNR-4778,Research & Development,Research Lead,Male,121603,8,0,4,1,2,1,0,0,4,5,4,3,3,0,1,86,0,6,3,1,1.6,0,0.6,0
PNR-4785,Human Resources,HR Generalist,Male,69910,3,0,4,1,0,0,0,0,5,5,2,4,2,0,4,383,0,1,2,0,3.3,0,0,0
PNR-4788,Human Resources,HR Coordinator,Non-binary,84838,6,0,2,0,0,0,0,0,4,4,3,2,3,0,3,15,0,4,2,1,2.6,0,0,0
PNR-4813,IT Support,IT Manager,Non-binary,176515,1,1,3,0,1,1,0,0,2,2,5,2,5,0,1,33,0,0,0,0,0.9,0,0.6,0
PNR-4819,Production,Line Supervisor,Non-binary,82564,4,0,3,0,0,0,0,0,4,5,3,2,2,0,3,53,0,2,2,0,2.6,0,0,0
PNR-4820,IT Support,IT Manager,Male,166674,8,0,4,1,1,1,0,0,5,5,4,5,2,0,2,1577,0,5,3,1,2.6,0,0.6,0
PNR-4822,Sales,Account Manager,Male,163596,2,0,2,0,0,0,0,0,5,5,2,3,3,0,2,159,0,1,1,0,2.9,0,0,0
PNR-4841,Quality Control,QC Inspector,Non-binary,66759,1,1,2,0,0,0,0,0,2,2,4,5,2,0,4,36,0,0,0,0,1.8,0,0,0
PNR-4845,Logistics,Warehouse Associate,Male,78758,8,0,3,0,2,1,0,0,4,5,3,3,3,0,2,747,0,5,3,1,1.8,0,0.6,0
PNR-4861,Finance,Accountant,Female,69569,4,0,4,1,0,0,0,0,3,4,4,3,2,0,4,176,0,1,3,0,2.3,0,0,0
PNR-4865,Logistics,Logistics Coordinator,Male,80767,5,0,2,0,0,0,0,0,3,4,3,3,3,0,2,749,0,2,3,0,1.9,0,0,1
PNR-4891,Human Resources,HR Generalist,Female,76054,5,0,2,0,3,1,0,0,3,4,3,2,3,0,3,1005,0,2,3,0,1.2,0,0.6,0
PNR-4927,Marketing,Marketing Manager,Non-binary,149203,6,0,4,1,0,0,0,0,3,5,2,3,5,0,4,13,0,4,2,1,2.3,0,0,0
PNR-3412,Logistics,Warehouse Associate,Non-binary,69954,4,0,5,1,0,0,0,0,4,5,3,4,3,0,3,198,0,2,3,0,2.6,0,0,0
PNR-3431,Production,Operations Manager,Non-binary,128029,7,0,3,0,0,0,0,0,3,5,3,3,3,0,3,378,0,5,3,1,2.1,0,0,0
PNR-3432,IT Support,IT Technician,Male,65399,5,0,4,1,0,0,0,0,3,3,5,4,5,0,5,91,0,1,3,0,2.5,0,0,0
PNR-3433,Marketing,Marketing Manager,Male,174210,2,0,5,1,10,1,1,1,2,2,2,4,3,0,2,50,0,1,1,0,-1.6,0,0.6,0
PNR-3452,Production,Production Worker,Male,77943,2,0,5,1,0,0,0,0,5,5,3,3,5,0,1,627,0,1,2,0,2.7,0,0,1
PNR-3499,Sales,Regional Sales Manager,Male,164971,5,0,5,1,0,0,0,0,2,2,4,5,4,0,4,49,0,3,2,1,1.8,0,0,0
PNR-3514,Production,Operations Manager,Female,121229,1,1,4,1,2,1,0,0,2,2,2,5,4,0,3,20,0,0,0,0,1,0,0.6,0
PNR-3522,Finance,Accountant,Female,84044,1,1,4,1,0,0,0,0,5,5,5,5,5,0,3,41,0,0,0,0,3.1,0,0,0
PNR-3535,IT Support,Help Desk Specialist,Female,71759,8,0,5,1,1,1,0,0,3,4,4,3,3,0,0,9999,1,5,3,1,1.2,1,0.6,0
PNR-3536,Quality Control,QC Manager,Female,136843,4,0,4,1,2,1,0,0,4,5,4,3,3,0,2,544,0,1,3,0,1.8,0,0.6,0
PNR-3545,Marketing,Digital Marketer,Male,80287,4,0,4,1,0,0,0,0,3,3,2,3,3,0,0,9999,1,2,2,1,1.5,1,0,0
PNR-3556,IT Support,IT Technician,Female,71376,3,0,4,1,0,0,0,0,4,5,2,2,3,0,1,673,0,1,2,0,2.2,0,0,1
PNR-3568,Production,Production Worker,Non-binary,55081,3,0,3,0,2,1,0,0,2,3,3,4,4,0,5,152,0,2,2,0,1.4,0,0.6,0
PNR-3570,Human Resources,HR Coordinator,Male,64295,5,0,3,0,5,1,0,0,3,5,4,2,3,0,5,136,0,3,2,1,1,0,0.6,0
PNR-3571,Research & Development,Scientist,Female,74228,3,0,5,1,0,0,0,0,2,2,2,2,5,0,0,9999,1,1,3,0,1,0,0,0
